Codigo;Codigo CAS-CHILE;Nombre del Bien;Subfamilia;Familia;DenominaciÛn;Cuenta Contable;Marca;Modelo;Serie;Descripcion;Origen;Responsable;Dependencia;Establecimiento;Unidad;Fecha;Estado; Valor sin iva ; Valor con iva ;OCompra;En Uso;TIPO DE CONTROL;VIDA UTIL EN A—OS S/CGR;VIDA UTIL EN MESES;VIDA UTIL SEG⁄N CRITERIO CGR EN MESES;VIDA UTIL INSUMIDA EN MESES;VIDA UTIL RETANTE EN MESES;DEPRECIACION MENSUAL;DEPRECIACION ACUMULADA ;VALOR LIBRO;VERIFICADO;FECHA VERIFICACION;REGISTRO NUEVO;eso1;eso2
SLD-100316;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;SALA DE ESPERA;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100317;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;SALA DE ESPERA;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100318;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;SALA DE ESPERA;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100319;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;SALA DE ESPERA;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100320;;SILLA MADERA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100321;;ESCRITORIO SIMPLE;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100322;;PORTA SUERO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100323;;TALLIMETRO;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;;;;;MADERA;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100324;;BALANZA CON TALLIMETRO MECANICA;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SECA;PRECISION;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ACTIVO FIJO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100325;;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;SILLA PROPILENO AZUL BASE METAL;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100326;;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;SILLA PROPILENO AZUL BASE METAL;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100327;;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;SILLA PROPILENO AZUL BASE METAL;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100328;;MESA ESCOLAR;MESAS;MUEBLES Y ENSERES;MUEBLES Y ENSERES;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100329;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100330;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100331;;MESA ESCOLAR;MESAS;MUEBLES Y ENSERES;MUEBLES Y ENSERES;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100332;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100333;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100334;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100335;;SILLA ESCOLAR PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100337;;MESA ESCOLAR;MESAS;MUEBLES Y ENSERES;MUEBLES Y ENSERES;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100338;;MUEBLE MULTIUSO;OTRO MOBILIARIO;MUEBLES Y ENSERES;MUEBLES Y ENSERES;;;;;;PROPIO;;BOX 3;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ACTIVO FIJO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100339;;SILLA DE RUEDAS;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;SALA DE ESPERA;ESTACI”N MEDICO RURAL PUERTECILLO;DEPARTAMENTO DE SALUD MUNICIPAL;03-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;03-12-2025;SI;;
SLD-100340;;ESCRITORIO 1 CAJON;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;COLOR AZUL, 79,5cmX120cmX55cm;PROPIO;;ESTACION MEDICO RURAL;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100341;;BANQUETA DE ESPERA 3 ASIENTOS ROJA;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;;;;;;PROPIO;;ESTACION MEDICO RURAL;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100342;;DISPENSADOR DE PAPEL;DISPENSADOR PAPEL;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;ELITE;;;COLGANTE;PROPIO;;BOX 1;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100343;;SILLA PODOLOGIA;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;;;;;PROPIO;;BOX 2;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100344;;MESA MAYO;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;;;;;;PROPIO;;BOX 2;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100345;;ESCRITORIO 1 CAJON;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;COLOR AZUL, 75,5cmX120cmX60cm;PROPIO;;BOX 3;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100346;;SILLA PLASTICA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;;;;;AZUL;PROPIO;;CASINO;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100347;;HORNO MICROONDAS;EQUIPOS DE COCINA;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;;NEX;MW020LNE06PV20;24070445;;PROPIO;;CASINO;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100348;;FRIGO BAR;MAQUINARIAS Y EQUIPOS;OTRAS M¡QUINAS Y EQUIPOS;MATERIALES DE USO O CONSUMO;;NEX;CR52;;;PROPIO;;CASINO;ESTACION LA BOCA;DEPARTAMENTO DE SALUD MUNICIPAL;18-12-2025;BUENO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;18-12-2025;SI;;
SLD-100349;;DERMATOSCOPIO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;DERMAUX;GX5;;EQUIPO PORTATIL;ACTIVO FIJO;IRATXE ARANZAZU OCARIS GUAJARDO;BOX 5;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-192-AG25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100350;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;516254007;;ACTIVO FIJO;DANIELA MORALES;BODEGA (TERESA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100351;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;51624B013;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100352;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100353;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100354;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100355;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100356;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100357;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100358;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100359;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100360;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100361;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100362;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100363;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100364;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100365;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100366;;MONITOR DE PRESION ARTERIAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;;SINOCARE;BSX516;;;ACTIVO FIJO;DANIELA MORALES;BODEGA (DANIELA);CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;3959-217-SE25;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100367;;PENDRIVE;UNIDAD DE ALMACENAMIENTO;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;KINGSTON;DTX64;;64GB;ACTIVO FIJO;ROBINSON ARAVENA;INFORMATICA & MANTENCION;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100368;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;ULINK;UL-HUB300;;4 PUERTOS;PROPIO;PIA RUBIO;DIRECCION;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;SI;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100369;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;ULINK;UL-HUB300;;4 PUERTOS;PROPIO;;BODEGA INFORMATICA;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100370;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;ULINK;UL-HUB300;;4 PUERTOS;PROPIO;;BODEGA INFORMATICA;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100371;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;ULINK;UL-HUB300;;4 PUERTOS;PROPIO;;BODEGA INFORMATICA;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100372;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;ULINK;UL-HUB300;;4 PUERTOS;PROPIO;;BODEGA INFORMATICA;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100373;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;TECMASTER;TM-100555;;4 PUERTOS USB-C;PROPIO;;BODEGA INFORMATICA;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100374;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;TECMASTER;TM-100555;;4 PUERTOS USB-C;PROPIO;;BODEGA INFORMATICA;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
SLD-100375;;HUB 3.0 4 PUERTOS;HUB EXTENSOR;MAQUINAS Y EQUIPOS DE OFICINA;EQUIPOS COMPUTACIONALES Y PERIFERICOS;;TECMASTER;TM-100555;;4 PUERTOS USB-C;PROPIO;;BODEGA INFORMATICA;DIRECCION DE SALUD;DEPARTAMENTO DE SALUD MUNICIPAL;;NUEVO;;;;NO;ADMINISTRATIVO;;;;;;;;;SI;26-12-2025;SI;;
